pre,ACD,FOUT_avg,FOUT_max,FOUT_sum,MLOC_avg,MLOC_max,MLOC_sum,NBD_avg,NBD_max,NBD_sum,NOF_avg,NOF_max,NOF_sum,NOI,NOM_avg,NOM_max,NOM_sum,NOT,NSF_avg,NSF_max,NSF_sum,NSM_avg,NSM_max,NSM_sum,PAR_avg,PAR_max,PAR_sum,TLOC,VG_avg,VG_max,VG_sum,post
0,0,0.875,3,7,2,5,16,1,1,8,1,1,1,0,8,8,8,1,0,0,0,0,0,0,0.625,2,5,40,1.25,2,10,FALSE
0,0,8.5,14,17,9.5,14,19,2,3,4,0,0,0,0,0,0,0,1,0,0,0,2,2,2,2,2,4,26,4,6,8,FALSE
0,2,3.76666666666667,8,113,6.6,12,198,1.36666666666667,2,41,2.5,19,20,0,3.5,10,28,1,0,0,0,0,0,0,0.6,1,18,305,2.73333333333333,5,82,FALSE
1,1,3.57142857142857,9,25,6.85714285714286,13,48,1.57142857142857,3,11,8,8,8,0,7,7,7,1,2,2,2,0,0,0,0.857142857142857,2,6,83,1.71428571428571,3,12,FALSE
1,1,3.375,14,54,5.4375,21,87,1.4375,4,23,2,2,2,0,16,16,16,1,0,0,0,0,0,0,0.75,2,12,135,2,5,32,FALSE
0,0,4.5,9,9,7,12,14,1.5,2,3,1,1,1,0,2,2,2,1,0,0,0,0,0,0,1,1,2,26,3,5,6,FALSE
0,1,1.66666666666667,5,5,8,24,24,1.66666666666667,4,5,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0.666666666666667,1,2,41,2.33333333333333,6,7,FALSE
2,4,2.03333333333333,9,61,5.8,36,174,1.3,4,39,15,15,15,0,30,30,30,1,0,0,0,0,0,0,0.6,2,18,274,1.33333333333333,4,40,FALSE
1,4,3.04761904761905,15,64,6.47619047619048,28,136,1.47619047619048,4,31,14,14,14,0,21,21,21,1,0,0,0,0,0,0,0.80952380952381,3,17,227,1.52380952380952,4,32,FALSE
0,1,3.85714285714286,15,27,7.57142857142857,31,53,1.71428571428571,5,12,2,2,2,0,7,7,7,1,0,0,0,0,0,0,1.42857142857143,2,10,76,1.42857142857143,3,10,FALSE
0,1,4.66666666666667,17,28,7.16666666666667,26,43,1.5,4,9,6,6,6,0,6,6,6,1,0,0,0,0,0,0,1.33333333333333,4,8,75,2,6,12,TRUE
0,0,2.5,7,10,2.5,7,10,1,1,4,1,1,1,0,4,4,4,1,0,0,0,0,0,0,1,2,4,25,1,1,4,FALSE
1,4,2.69565217391304,25,62,5.78260869565217,45,133,1.43478260869565,4,33,14,14,14,0,23,23,23,1,0,0,0,0,0,0,0.782608695652174,3,18,214,1.56521739130435,6,36,FALSE
0,0,0,0,0,0.75,2,3,1,1,4,0,0,0,0,4,4,4,1,1,1,1,0,0,0,1,3,4,16,1.25,2,5,FALSE
0,0,1.83333333333333,5,11,2.83333333333333,6,17,1.33333333333333,2,8,1,1,1,0,6,6,6,1,1,1,1,0,0,0,1,2,6,38,1.5,2,9,FALSE
0,5,4.41666666666667,12,53,8.5,27,102,1.58333333333333,3,19,3,3,3,0,12,12,12,1,2,2,2,0,0,0,0.583333333333333,3,7,147,1.66666666666667,3,20,FALSE
0,1,1.70588235294118,12,29,3.11764705882353,15,53,1.23529411764706,2,21,7,7,7,0,13,13,13,1,1,1,1,0,0,0,0.705882352941177,3,12,107,1.70588235294118,4,29,FALSE
2,3,1.51020408163265,10,74,5,28,245,1.26530612244898,5,62,3.5,17,28,0,6.125,26,49,1,0,0,0,0,0,0,0.816326530612245,6,40,413,1.79591836734694,11,88,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,5,5,5,0,0,0,1,1,1,9,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,5,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0.333333333333333,1,1,8,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0.333333333333333,1,1,7,0,0,0,FALSE
1,1,1.35714285714286,15,19,3.21428571428571,23,45,1.07142857142857,2,15,7,7,7,0,14,14,14,1,0,0,0,0,0,0,0.642857142857143,1,9,98,1.14285714285714,2,16,FALSE
0,2,5.125,15,41,8.375,23,67,1.375,3,11,4,4,4,0,8,8,8,1,2,2,2,0,0,0,1,5,8,110,1.75,4,14,FALSE
0,3,8,22,32,10,29,40,1.25,2,5,2,2,2,0,4,4,4,1,2,2,2,0,0,0,1,2,4,64,1.25,2,5,FALSE
8,4,8.86666666666667,27,133,12.9333333333333,43,194,1.73333333333333,3,26,7,7,7,0,15,15,15,1,0,0,0,0,0,0,0.8,2,12,251,2.66666666666667,7,40,FALSE
0,3,6.92857142857143,19,97,10.8571428571429,32,152,1.78571428571429,4,25,7,7,7,0,14,14,14,1,6,6,6,0,0,0,0.642857142857143,2,9,209,2.21428571428571,8,31,FALSE
1,4,7.64705882352941,21,130,11.8823529411765,32,202,1.88235294117647,4,32,7,7,7,0,17,17,17,1,7,7,7,0,0,0,0.588235294117647,2,10,269,2.29411764705882,5,39,FALSE
0,0,5.28571428571429,19,37,5.42857142857143,21,38,1.28571428571429,2,9,1,1,1,0,7,7,7,1,0,0,0,0,0,0,0.857142857142857,2,6,72,1.71428571428571,3,12,FALSE
0,0,0,0,0,0.666666666666667,1,2,1,1,3,1,1,1,0,3,3,3,1,0,0,0,0,0,0,0.333333333333333,1,1,14,1,1,3,FALSE
4,16,8.08,29,202,19.2,89,480,2.52,6,63,5.75,13,23,0,6.25,22,25,1,0.25,1,1,0,0,0,0.72,3,18,576,4.04,21,101,FALSE
0,3,5.33333333333333,10,48,9.55555555555556,25,86,1.88888888888889,5,17,2,2,2,0,9,9,9,1,2,2,2,0,0,0,0.777777777777778,3,7,126,2.11111111111111,6,19,FALSE
0,1,5.07692307692308,22,66,7.38461538461539,42,96,1.38461538461538,3,18,7,7,7,0,13,13,13,1,0,0,0,0,0,0,0.615384615384615,1,8,143,2.15384615384615,11,28,FALSE
0,0,0.8,3,12,2.2,6,33,1.13333333333333,2,17,4,4,4,0,15,15,15,1,2,2,2,0,0,0,0.666666666666667,1,10,79,1.33333333333333,2,20,TRUE
0,0,2,10,24,4,22,48,1.08333333333333,2,13,4,4,4,0,12,12,12,1,0,0,0,0,0,0,0.75,2,9,90,1.66666666666667,3,20,FALSE
0,0,1.42857142857143,6,10,5,19,35,1.42857142857143,3,10,1,1,2,0,3,4,6,1,0,0,0,0.5,1,1,2,4,14,58,2.42857142857143,7,17,FALSE
1,3,3.35294117647059,12,57,6,27,102,1.17647058823529,2,20,6,6,6,0,17,17,17,1,0,0,0,0,0,0,0.705882352941177,3,12,164,1.88235294117647,5,32,FALSE
0,2,8,22,88,11.5454545454545,27,127,1.90909090909091,4,21,6,6,6,0,11,11,11,1,3,3,3,0,0,0,0.909090909090909,3,10,180,2.54545454545455,7,28,FALSE
2,1,2.84,16,71,5.2,34,130,1.08,2,27,0,0,0,0,25,25,25,1,2,2,2,0,0,0,0.88,3,22,205,1.4,4,35,FALSE
0,0,6.67567567567568,34,247,9.78378378378378,50,362,1.7027027027027,4,63,16,16,16,0,37,37,37,1,4,4,4,0,0,0,0.513513513513513,2,19,472,3.02702702702703,8,112,FALSE
1,5,5,20,125,9.6,52,240,1.76,5,44,3,3,3,0,25,25,25,1,3,3,3,0,0,0,0.64,4,16,329,2.16,6,54,FALSE
0,0,5,18,70,6.35714285714286,18,89,1.21428571428571,3,17,4,4,4,0,14,14,14,1,0,0,0,0,0,0,0.571428571428571,2,8,134,1.92857142857143,5,27,FALSE
4,3,6.78947368421053,32,129,10.4210526315789,41,198,1.68421052631579,4,32,11,11,11,0,19,19,19,1,1,1,1,0,0,0,0.631578947368421,3,12,274,2.89473684210526,9,55,FALSE
4,3,10.8461538461538,31,141,15.4615384615385,41,201,2.15384615384615,4,28,9,9,9,0,13,13,13,1,1,1,1,0,0,0,0.692307692307692,2,9,262,4.07692307692308,16,53,FALSE
1,4,9.63636363636364,26,106,17.6363636363636,44,194,2.54545454545455,5,28,7,7,7,0,11,11,11,1,0,0,0,0,0,0,0.818181818181818,2,9,240,3.72727272727273,10,41,FALSE
3,4,6.73684210526316,28,128,8.8421052631579,35,168,1.31578947368421,3,25,10,10,10,0,17,17,17,1,1,1,1,0,0,0,0.578947368421053,2,11,234,2.05263157894737,8,39,TRUE
0,1,5.8,22,29,8.2,23,41,1.2,2,6,1,1,1,0,4,4,4,1,2,2,2,1,1,1,0.8,2,4,72,1.6,3,8,FALSE
3,2,4.3448275862069,21,126,6.51724137931035,36,189,1.31034482758621,4,38,6,6,6,0,29,29,29,1,2,2,2,0,0,0,0.448275862068966,2,13,272,1.82758620689655,8,53,FALSE
0,0,1.83333333333333,3,11,4,14,24,1.16666666666667,2,7,0,0,0,0,6,6,6,1,0,0,0,0,0,0,1.33333333333333,5,8,44,1.5,4,9,FALSE
0,0,2.8,7,14,5.6,15,28,1.2,2,6,3,3,3,0,5,5,5,1,0,0,0,0,0,0,1.6,2,8,50,2.6,6,13,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1,1,2,6,0,0,0,FALSE
0,0,2.4,5,12,5.4,15,27,1.2,2,6,3,3,3,0,5,5,5,1,0,0,0,0,0,0,1.6,2,8,49,2.6,6,13,FALSE
0,5,3.88888888888889,9,105,4.81481481481481,21,130,1.40740740740741,3,38,0,0,0,0,1,1,1,1,6,6,6,26,26,26,1.33333333333333,2,36,203,1.55555555555556,3,42,FALSE
2,0,6,11,12,6,11,12,1.5,2,3,1,1,1,0,2,2,2,1,0,0,0,0,0,0,0.5,1,1,24,1.5,2,3,FALSE
2,0,3.05263157894737,32,58,8.89473684210526,86,169,1.47368421052632,5,28,11,11,11,0,19,19,19,1,1,1,1,0,0,0,0.473684210526316,3,9,229,2.89473684210526,18,55,FALSE
0,0,0,0,0,3.4,6,17,1.8,3,9,3,3,3,0,5,5,5,1,0,0,0,0,0,0,1,3,5,36,2.2,4,11,FALSE
0,2,1.45454545454545,4,16,4,15,44,1.63636363636364,4,18,3,3,3,0,11,11,11,1,0,0,0,0,0,0,0.909090909090909,2,10,76,1.72727272727273,5,19,FALSE
0,4,2,9,48,3.91666666666667,19,94,1.5,4,36,7,7,7,0,22,22,22,1,0,0,0,0,0,0,1.125,2,27,161,1.79166666666667,5,43,TRUE
0,3,4.7,19,47,12,62,120,1.5,3,15,7,7,7,0,10,10,10,1,0,0,0,0,0,0,0.7,1,7,154,2.3,5,23,FALSE
3,0,5.90909090909091,51,65,11.8181818181818,82,130,1.54545454545455,3,17,6,6,6,0,11,11,11,1,26,26,26,0,0,0,1.09090909090909,5,12,192,4.18181818181818,23,46,FALSE
1,0,2.15625,8,69,5.34375,16,171,1.28125,3,41,0.909090909090909,2,10,0,2.81818181818182,5,31,1,1.09090909090909,12,12,0.0909090909090909,1,1,1.1875,2,38,288,2.625,8,84,FALSE
1,0,6.42857142857143,25,45,9.28571428571429,33,65,1.85714285714286,4,13,2.5,3,5,0,3.5,6,7,1,0,0,0,0,0,0,0.857142857142857,3,6,101,2.42857142857143,7,17,FALSE
0,0,2.125,8,17,5.75,21,46,1.625,4,13,3,3,3,0,8,8,8,1,0,0,0,0,0,0,0.75,2,6,72,2.25,7,18,FALSE
0,0,0,0,0,1.33333333333333,2,4,1,1,3,1,1,1,0,3,3,3,1,0,0,0,0,0,0,1,2,3,17,1,1,3,FALSE
0,0,1.4,5,7,3,10,15,1.2,2,6,1,1,1,0,5,5,5,1,0,0,0,0,0,0,1,2,5,33,1.6,4,8,FALSE
0,0,0,0,0,2.16666666666667,4,13,1,1,6,1,1,1,0,6,6,6,1,0,0,0,0,0,0,1.16666666666667,2,7,34,1.33333333333333,2,8,FALSE
1,0,2.83333333333333,7,17,5,14,30,1.5,4,9,1,1,1,0,6,6,6,1,0,0,0,0,0,0,0.666666666666667,1,4,54,1.66666666666667,5,10,FALSE
0,0,1.69230769230769,5,22,3.15384615384615,7,41,1.30769230769231,2,17,1,1,1,0,13,13,13,1,0,0,0,0,0,0,0.846153846153846,2,11,72,1.61538461538462,4,21,FALSE
0,2,1.76923076923077,5,23,4.07692307692308,10,53,1.38461538461538,2,18,3,3,3,0,11,11,11,1,0,0,0,0,0,0,1.07692307692308,2,14,94,2.23076923076923,5,29,FALSE
0,0,9,20,27,11,26,33,2,4,6,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1,1,3,47,3,7,9,FALSE
0,0,2.25,8,18,2.625,8,21,1.125,2,9,1,1,1,0,8,8,8,1,0,0,0,0,0,0,0.75,1,6,43,1.25,2,10,FALSE
2,0,3.5,5,7,4,5,8,1,1,2,1,1,1,0,2,2,2,1,0,0,0,0,0,0,0.5,1,1,18,1.5,2,3,FALSE
0,0,2.44444444444444,7,22,4.22222222222222,13,38,1.66666666666667,3,15,1,1,1,0,9,9,9,1,0,0,0,0,0,0,0.888888888888889,2,8,62,1.88888888888889,4,17,FALSE
0,0,4,5,8,3.5,4,7,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0.5,1,1,16,1.5,2,3,FALSE
1,0,4,5,8,5.5,6,11,1.5,2,3,1,1,1,0,2,2,2,1,0,0,0,0,0,0,0.5,1,1,21,2,3,4,FALSE
0,0,4.42857142857143,17,31,9.42857142857143,38,66,1.42857142857143,3,10,4,4,4,0,7,7,7,1,2,2,2,0,0,0,1.14285714285714,2,8,95,2.85714285714286,8,20,FALSE
0,0,0.666666666666667,4,8,2.5,18,30,1.33333333333333,5,16,1,1,1,0,12,12,12,1,1,1,1,0,0,0,0.833333333333333,2,10,59,1.91666666666667,7,23,FALSE
0,0,1.2962962962963,6,35,2.40740740740741,9,65,1.2962962962963,3,35,4,4,4,0,27,27,27,1,0,0,0,0,0,0,0.62962962962963,3,17,128,1.66666666666667,6,45,TRUE
0,0,4.86666666666667,19,73,13.1333333333333,49,197,1.93333333333333,4,29,4,4,4,0,15,15,15,1,0,0,0,0,0,0,1.13333333333333,4,17,243,4.13333333333333,16,62,TRUE
3,2,6.46808510638298,61,304,14.3191489361702,117,673,2.14893617021277,9,101,6,7,12,0,23.5,46,47,1,0,0,0,0,0,0,0.978723404255319,3,46,794,4.42553191489362,31,208,TRUE
2,0,0,0,0,1.5,2,3,1,1,2,1,1,1,0,2,2,2,1,0,0,0,0,0,0,1,2,2,12,1,1,2,FALSE
2,0,0,0,0,1.5,2,3,1,1,2,1,1,1,0,2,2,2,1,0,0,0,0,0,0,1,2,2,12,1,1,2,FALSE
0,0,5.24242424242424,17,173,9.15151515151515,25,302,2.15151515151515,4,71,4,4,4,0,33,33,33,1,0,0,0,0,0,0,1.03030303030303,3,34,382,3.45454545454545,6,114,FALSE
0,0,0.6,2,3,2.2,4,11,1,1,5,3,3,3,0,5,5,5,1,0,0,0,0,0,0,0.8,2,4,29,1.4,2,7,TRUE
4,0,1.75,5,35,4.5,21,90,1.5,3,30,2,2,2,0,20,20,20,1,0,0,0,0,0,0,1.25,3,25,138,1.95,7,39,FALSE
0,0,1.4,4,7,4,15,20,1.4,3,7,1,1,1,0,5,5,5,1,0,0,0,0,0,0,1,3,5,37,2,6,10,FALSE
1,0,5.4,10,27,6.2,11,31,1.6,2,8,0,0,0,0,5,5,5,1,0,0,0,0,0,0,0.8,2,4,49,1.8,3,9,FALSE
3,4,7.33333333333333,46,132,11.9444444444444,68,215,1.72222222222222,6,31,4,4,4,0,17,17,17,1,0,0,0,1,1,1,1.11111111111111,2,20,288,2.88888888888889,15,52,TRUE
0,1,3.71428571428571,10,26,5.42857142857143,10,38,1.71428571428571,2,12,1,1,1,0,7,7,7,1,0,0,0,0,0,0,0.857142857142857,2,6,62,1.57142857142857,2,11,FALSE
0,0,0.333333333333333,1,1,1.66666666666667,3,5,1,1,3,0,0,0,0,2,2,2,1,1,1,1,1,1,1,0.333333333333333,1,1,19,1.33333333333333,2,4,FALSE
0,0,3,12,27,4.11111111111111,16,37,1.22222222222222,2,11,2,2,2,0,9,9,9,1,0,0,0,0,0,0,0.888888888888889,2,8,65,1.33333333333333,2,12,FALSE
0,1,4.38461538461539,16,57,6.46153846153846,18,84,1.76923076923077,5,23,4,4,4,0,13,13,13,1,0,0,0,0,0,0,0.769230769230769,2,10,128,1.84615384615385,3,24,FALSE
0,0,3,5,9,3.33333333333333,5,10,1,1,3,1,1,1,0,3,3,3,1,0,0,0,0,0,0,0.333333333333333,1,1,24,1.33333333333333,2,4,FALSE
0,0,1.28,8,32,3.44,18,86,1.24,3,31,3,6,6,0,12.5,21,25,1,0,0,0,0,0,0,0.76,2,19,161,2,8,50,FALSE
1,0,2.54545454545455,6,28,4,7,44,1.81818181818182,3,20,0.333333333333333,1,1,0,3.66666666666667,5,11,1,0.333333333333333,1,1,0,0,0,0.727272727272727,2,8,83,2,4,22,FALSE
1,0,3.58333333333333,19,86,6,41,144,1.625,4,39,5,5,5,0,24,24,24,1,1,1,1,0,0,0,0.708333333333333,3,17,212,2.25,10,54,TRUE
2,1,4.25,12,17,10.25,33,41,2,4,8,1,1,1,0,4,4,4,1,0,0,0,0,0,0,1,1,4,66,3.5,11,14,TRUE
0,0,3.07692307692308,7,40,4.46153846153846,10,58,1.76923076923077,3,23,2,2,2,0,13,13,13,1,0,0,0,0,0,0,0.846153846153846,2,11,97,2.15384615384615,5,28,FALSE
0,0,4.83333333333333,14,58,8,29,96,1.91666666666667,4,23,3,3,3,0,12,12,12,1,0,0,0,0,0,0,0.416666666666667,2,5,137,3.33333333333333,7,40,FALSE
10,6,5.70212765957447,17,268,9.04255319148936,34,425,1.91489361702128,5,90,3,18,24,0,4.625,15,37,1,1.75,14,14,0,0,0,0.617021276595745,2,29,587,2.63829787234043,9,124,FALSE
5,12,9.16071428571429,69,513,15.1607142857143,104,849,2.07142857142857,5,116,4.5,5,9,0,27,39,54,1,1,2,2,1,2,2,1.44642857142857,8,81,1004,3.44642857142857,15,193,FALSE
0,0,2.6875,6,43,4.6875,16,75,1.4375,3,23,1.5,3,3,0,8,11,16,1,0,0,0,0,0,0,1,2,16,126,2.375,7,38,FALSE
0,3,3.45,19,69,5.15,35,103,1.2,3,24,2,2,2,0,20,20,20,1,0,0,0,0,0,0,0.5,3,10,159,1.5,4,30,FALSE
1,0,2.2,8,11,3.8,9,19,1,1,5,1,1,1,0,5,5,5,1,0,0,0,0,0,0,2.2,5,11,39,2.4,6,12,FALSE
2,1,4.21428571428571,14,118,8.5,43,238,1.82142857142857,4,51,3,3,3,0,28,28,28,1,0,0,0,0,0,0,1,3,28,304,3,13,84,FALSE
0,0,0.875,2,7,2.5,5,20,1.125,2,9,2,2,2,0,8,8,8,1,0,0,0,0,0,0,0.5,3,4,47,1.375,2,11,FALSE
1,0,1.75,4,7,1.75,3,7,1,1,4,1,1,1,0,4,4,4,1,0,0,0,0,0,0,0.25,1,1,22,1,1,4,FALSE
13,8,5.53448275862069,53,321,9.3448275862069,98,542,1.62068965517241,5,94,17,17,17,0,58,58,58,1,4,4,4,0,0,0,0.827586206896552,5,48,724,2.93103448275862,10,170,FALSE
0,0,8,13,48,20.3333333333333,35,122,2.5,4,15,5,5,5,0,6,6,6,1,8,8,8,0,0,0,1.5,5,9,160,6.5,13,39,FALSE
1,4,10.5,22,42,19,35,76,2,4,8,3,3,3,0,4,4,4,1,2,2,2,0,0,0,2,6,8,119,2.5,7,10,FALSE
3,0,5,9,20,8,14,32,1.75,3,7,3,3,3,0,4,4,4,1,0,0,0,0,0,0,1.75,3,7,49,2.25,4,9,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0.5,1,1,5,0,0,0,FALSE
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,FALSE
4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,161,161,161,0,0,0,0,0,0,165,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,2,2,4,6,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,7,0,0,0,0,0,0,0,0.571428571428571,2,4,10,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,5,0,0,0,FALSE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,2.33333333333333,4,7,10,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0.5,1,1,5,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1,1,2,5,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0.666666666666667,1,2,7,0,0,0,FALSE
4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52,52,52,0,0,0,0,0,0,55,0,0,0,TRUE
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,123,123,123,0,0,0,0,0,0,127,0,0,0,TRUE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,113,113,113,0,0,0,0,0,0,116,0,0,0,FALSE
0,0,1.5,3,18,2.75,10,33,1.33333333333333,4,16,2,2,2,0,12,12,12,1,0,0,0,0,0,0,0.75,1,9,69,2.08333333333333,6,25,TRUE
0,3,3.125,13,25,7.875,25,63,1.5,3,12,2.5,5,5,0,4,7,8,1,0,0,0,0,0,0,0.75,1,6,91,2.375,6,19,FALSE
0,0,1.5,3,3,1.5,3,3,1,1,2,1,1,1,0,2,2,2,1,0,0,0,0,0,0,0.5,1,1,12,1,1,2,FALSE
1,0,1.03703703703704,8,28,2.48148148148148,14,67,1.03703703703704,3,28,4,4,4,0,27,27,27,1,1,1,1,0,0,0,0.444444444444444,1,12,137,1.55555555555556,7,42,FALSE
0,1,1.11111111111111,7,20,4.11111111111111,28,74,1.22222222222222,2,22,9,9,9,0,18,18,18,1,0,0,0,0,0,0,0.666666666666667,4,12,126,1.94444444444444,12,35,FALSE
0,0,1,7,20,2.3,16,46,1.15,3,23,2,2,2,0,20,20,20,1,0,0,0,0,0,0,0.7,4,14,94,1.35,4,27,FALSE
0,0,4.82758620689655,16,140,9.37931034482759,29,272,1.68965517241379,4,49,1,1,1,0,29,29,29,1,1,1,1,0,0,0,1.3448275862069,4,39,340,3.41379310344828,10,99,FALSE
1,0,1,6,6,1.83333333333333,10,11,1.16666666666667,2,7,0,0,0,0,6,6,6,1,5,5,5,0,0,0,1,2,6,46,1.66666666666667,5,10,FALSE
0,1,6,10,12,9.5,17,19,1.5,2,3,1,1,1,0,2,2,2,1,0,0,0,0,0,0,0.5,1,1,30,1,1,2,FALSE
2,0,6,13,24,6.25,12,25,1.75,3,7,1,1,1,0,4,4,4,1,0,0,0,0,0,0,1.25,2,5,46,2.75,5,11,FALSE
0,0,1.33333333333333,5,8,2.5,6,15,1.16666666666667,2,7,1,1,1,0,6,6,6,1,0,0,0,0,0,0,0.833333333333333,4,5,34,1.33333333333333,3,8,FALSE
0,0,0,0,0,0.5,1,1,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1.5,3,3,9,1,1,2,FALSE
8,2,5.26666666666667,26,158,9.53333333333333,52,286,1.8,6,54,7,7,7,0,30,30,30,1,1,1,1,0,0,0,0.7,3,21,370,3.23333333333333,10,97,FALSE
4,1,5.75,18,69,9.5,30,114,2.08333333333333,5,25,3,3,3,0,12,12,12,1,0,0,0,0,0,0,1,2,12,156,2.83333333333333,8,34,FALSE
1,0,3.66666666666667,7,22,6.5,12,39,1.83333333333333,3,11,4,4,4,0,6,6,6,1,0,0,0,0,0,0,0.5,1,3,65,2.33333333333333,4,14,FALSE
5,0,2.77777777777778,6,25,8.22222222222222,18,74,2.33333333333333,5,21,5,5,5,0,9,9,9,1,0,0,0,0,0,0,0.888888888888889,4,8,102,3.66666666666667,8,33,FALSE
1,0,5.77777777777778,20,52,12.1111111111111,42,109,1.66666666666667,4,15,7,7,7,0,9,9,9,1,2,2,2,0,0,0,1.55555555555556,5,14,156,3.77777777777778,12,34,FALSE
0,0,1.66666666666667,6,15,3.22222222222222,12,29,1.44444444444444,3,13,3,3,3,0,9,9,9,1,0,0,0,0,0,0,0.888888888888889,2,8,66,1.44444444444444,3,13,FALSE
0,0,13,20,26,18,30,36,2.5,4,5,2,2,2,0,2,2,2,1,0,0,0,0,0,0,1,2,2,62,3,5,6,FALSE
2,0,3,11,42,6.28571428571429,20,88,1.57142857142857,4,22,2.5,3,5,0,7,11,14,1,1.5,3,3,0,0,0,1.07142857142857,4,15,138,2.92857142857143,8,41,FALSE
1,0,11.3333333333333,45,102,20.8888888888889,74,188,2.88888888888889,7,26,0,0,0,0,8,8,8,1,1,1,1,1,1,1,1,3,9,219,7.88888888888889,27,71,FALSE
0,0,3,4,9,6.33333333333333,9,19,1.66666666666667,2,5,1,1,1,0,3,3,3,1,2,2,2,0,0,0,1,1,3,34,2,3,6,FALSE
0,0,3.95,18,79,6.8,31,136,1.6,3,32,3,3,3,0,20,20,20,1,1,1,1,0,0,0,1.35,3,27,195,2.5,9,50,FALSE
0,0,3.25,7,13,9.75,15,39,1.25,2,5,1,1,1,0,4,4,4,1,0,0,0,0,0,0,1,2,4,55,4.5,7,18,FALSE
1,0,1.5,3,6,2.5,4,10,1,1,4,2,2,2,0,4,4,4,1,1,1,1,0,0,0,1.25,4,5,28,2,3,8,FALSE
0,1,5.5,13,22,11,26,44,2,4,8,2,2,2,0,4,4,4,1,1,1,1,0,0,0,1.5,2,6,65,2.25,4,9,FALSE
0,0,4.33333333333333,7,13,4,7,12,1.33333333333333,2,4,1,1,1,0,3,3,3,1,0,0,0,0,0,0,0.333333333333333,1,1,28,1.33333333333333,2,4,FALSE
0,0,0.5,3,3,1.66666666666667,5,10,1,1,6,2,2,2,0,6,6,6,1,0,0,0,0,0,0,0.833333333333333,2,5,32,1.16666666666667,2,7,FALSE
4,0,2.21951219512195,12,91,3.92682926829268,19,161,1.39024390243902,3,57,13,13,13,0,41,41,41,1,1,1,1,0,0,0,1.31707317073171,5,54,265,1.78048780487805,6,73,TRUE
0,3,2.33333333333333,4,14,7,13,42,2,3,12,1,1,1,0,6,6,6,1,0,0,0,0,0,0,0.833333333333333,1,5,63,1.5,2,9,FALSE
0,2,2.8125,13,45,4,29,64,1.5625,4,25,4,4,4,0,14,14,14,1,0,0,0,0,0,0,0.8125,2,13,107,1.875,9,30,FALSE
0,0,0.5,1,2,1,1,4,1,1,4,1,1,1,0,4,4,4,1,0,0,0,0,0,0,0.75,1,3,17,1,1,4,FALSE
0,4,6.0625,28,97,15.0625,54,241,1.75,4,28,9,9,9,0,16,16,16,1,10,10,10,0,0,0,0.8125,2,13,300,3.9375,11,63,FALSE
0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,FALSE
